source class	source file or URL	slot	section	column order	destination class
Biosample	local/nmdc.yaml	tot_nitro_content	mixs_section	48	BiofilmInterface|SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	tot_org_c_meth	mixs_section	51	SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	tot_org_carb	mixs_section	50	BiofilmInterface|SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	tot_part_carb	mixs_core_section	235	WaterInterface
Biosample	local/nmdc.yaml	tot_phosp	mixs_section	52	HcrCoresInterface|HcrFluidsSwabsInterface|SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	tot_phosphate	mixs_core_section	378	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	tot_sulfur	mixs_core_section	379	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	train_line	mixs_core_section	190	BuiltEnvInterface
Biosample	local/nmdc.yaml	train_stat_loc	mixs_core_section	191	BuiltEnvInterface
Biosample	local/nmdc.yaml	train_stop_loc	mixs_core_section	192	BuiltEnvInterface
Biosample	local/nmdc.yaml	turbidity	mixs_core_section	47	BiofilmInterface|SedimentInterface|WaterInterface
Biosample	local/nmdc.yaml	tvdss_of_hcr_press	mixs_core_section	380	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	tvdss_of_hcr_temp	mixs_core_section	381	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	typ_occup_density	mixs_core_section	193	BuiltEnvInterface
Biosample	local/nmdc.yaml	ventilation_rate	mixs_core_section	56	AirInterface
Biosample	local/nmdc.yaml	ventilation_type	mixs_core_section	57	AirInterface|BuiltEnvInterface
Biosample	local/nmdc.yaml	vfa	mixs_core_section	382	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	vfa_fw	mixs_core_section	383	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	vis_media	mixs_core_section	194	BuiltEnvInterface
Biosample	local/nmdc.yaml	viscosity	mixs_core_section	384	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	volatile_org_comp	mixs_core_section	58	AirInterface
Biosample	local/nmdc.yaml	wall_area	mixs_core_section	195	BuiltEnvInterface
Biosample	local/nmdc.yaml	wall_const_type	mixs_core_section	196	BuiltEnvInterface
Biosample	local/nmdc.yaml	wall_finish_mat	mixs_core_section	197	BuiltEnvInterface
Biosample	local/nmdc.yaml	wall_height	mixs_core_section	198	BuiltEnvInterface
Biosample	local/nmdc.yaml	wall_loc	mixs_core_section	199	BuiltEnvInterface
Biosample	local/nmdc.yaml	wall_surf_treatment	mixs_core_section	200	BuiltEnvInterface
Biosample	local/nmdc.yaml	wall_texture	mixs_core_section	201	BuiltEnvInterface
Biosample	local/nmdc.yaml	wall_thermal_mass	mixs_core_section	202	BuiltEnvInterface
Biosample	local/nmdc.yaml	wall_water_mold	mixs_core_section	203	BuiltEnvInterface
Biosample	local/nmdc.yaml	wastewater_type	mixs_core_section	385	WastewaterSludgeInterface
Biosample	local/nmdc.yaml	water_cont_soil_meth	mixs_section	40	SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	water_content	mixs_section	39	BiofilmInterface|SedimentInterface|SoilInterface
Biosample	local/nmdc.yaml	water_current	mixs_core_section	236	MiscEnvsInterface|WaterInterface
Biosample	local/nmdc.yaml	water_cut	mixs_core_section	386	HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	water_feat_size	mixs_core_section	204	BuiltEnvInterface
Biosample	local/nmdc.yaml	water_feat_type	mixs_core_section	205	BuiltEnvInterface
Biosample	local/nmdc.yaml	water_prod_rate	mixs_core_section	387	HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	water_temp_regm	mixs_core_section	288	PlantAssociatedInterface
Biosample	local/nmdc.yaml	watering_regm	mixs_modified_section	25	PlantAssociatedInterface|SedimentInterface|SoilInterface|WaterInterface
Biosample	local/nmdc.yaml	weekday	mixs_core_section	206	BuiltEnvInterface
Biosample	local/nmdc.yaml	win	mixs_core_section	388	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	wind_direction	mixs_core_section	59	AirInterface
Biosample	local/nmdc.yaml	wind_speed	mixs_core_section	60	AirInterface
Biosample	local/nmdc.yaml	window_cond	mixs_core_section	207	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_cover	mixs_core_section	208	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_horiz_pos	mixs_core_section	209	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_loc	mixs_core_section	210	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_mat	mixs_core_section	211	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_open_freq	mixs_core_section	212	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_size	mixs_core_section	213	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_status	mixs_core_section	214	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_type	mixs_core_section	215	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_vert_pos	mixs_core_section	216	BuiltEnvInterface
Biosample	local/nmdc.yaml	window_water_mold	mixs_core_section	217	BuiltEnvInterface
Biosample	local/nmdc.yaml	xylene	mixs_core_section	389	HcrCoresInterface|HcrFluidsSwabsInterface
Biosample	local/nmdc.yaml	zinc	mixs_inspired_section	1004	SoilInterface
Instrument	local/nmdc.yaml	model	sequencing_section	2	MetagenomeSequencingNonInterleavedDataInterface|MetagenomeSequencingInterleavedDataInterface|MetatranscriptomeSequencingNonInterleavedDataInterface|MetatranscriptomeSequencingInterleavedDataInterface
NucleotideSequencing	local/nmdc.yaml	processing_institution	sequencing_section	3	MetagenomeSequencingNonInterleavedDataInterface|MetagenomeSequencingInterleavedDataInterface|MetatranscriptomeSequencingNonInterleavedDataInterface|MetatranscriptomeSequencingInterleavedDataInterface
NucleotideSequencing	local/nmdc.yaml	protocol_link	sequencing_section	4	MetagenomeSequencingNonInterleavedDataInterface|MetagenomeSequencingInterleavedDataInterface|MetatranscriptomeSequencingNonInterleavedDataInterface|MetatranscriptomeSequencingInterleavedDataInterface
NucleotideSequencing	local/nmdc.yaml	insdc_bioproject_identifiers	sequencing_section	5	MetagenomeSequencingNonInterleavedDataInterface|MetagenomeSequencingInterleavedDataInterface|MetatranscriptomeSequencingNonInterleavedDataInterface|MetatranscriptomeSequencingInterleavedDataInterface
NucleotideSequencing	local/nmdc.yaml	insdc_experiment_identifiers	sequencing_section	6	MetagenomeSequencingNonInterleavedDataInterface|MetagenomeSequencingInterleavedDataInterface|MetatranscriptomeSequencingNonInterleavedDataInterface|MetatranscriptomeSequencingInterleavedDataInterface
